Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:04,2561-03-31 20:28:04,0.161s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:04,2561-03-31 20:28:06,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:06,2561-03-31 20:28:06,0.132s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:06,2561-03-31 20:28:08,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:08,2561-03-31 20:28:08,0.103s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:08,2561-03-31 20:28:10,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:10,2561-03-31 20:28:10,0.111s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:10,2561-03-31 20:28:10,0.143s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:10,2561-03-31 20:28:11,0.154s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:11,2561-03-31 20:28:11,0.366s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:11,2561-03-31 20:28:11,0.187s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:11,2561-03-31 20:28:11,0.165s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:11,2561-03-31 20:28:11,0.148s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:28:11,2561-03-31 20:28:12,0.696s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-03-31 20:28:12,2561-03-31 20:28:12,0.137s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:28:12,2561-03-31 20:28:13,0.739s,PASSED
,,,,,,
Test Cases/Register volunteer/Register08,Chrome 65.0.3325.181,,2561-03-31 20:28:13,2561-03-31 20:28:36,23.013s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:28:13,2561-03-31 20:28:17,3.505s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:28:17,2561-03-31 20:28:24,7.102s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:28:24,2561-03-31 20:28:24,0.605s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:24,2561-03-31 20:28:25,0.254s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:25,2561-03-31 20:28:25,0.152s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:25,2561-03-31 20:28:25,0.163s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:28:25,2561-03-31 20:28:25,0.047s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:25,2561-03-31 20:28:25,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:25,2561-03-31 20:28:25,0.094s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:25,2561-03-31 20:28:25,0.148s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:25,2561-03-31 20:28:26,0.133s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:26,2561-03-31 20:28:26,0.266s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:26,2561-03-31 20:28:26,0.178s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:26,2561-03-31 20:28:26,0.161s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:26,2561-03-31 20:28:26,0.198s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:26,2561-03-31 20:28:26,0.119s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:26,2561-03-31 20:28:27,0.178s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:27,2561-03-31 20:28:27,0.204s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:27,2561-03-31 20:28:29,2.031s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:29,2561-03-31 20:28:29,0.115s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:29,2561-03-31 20:28:31,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:31,2561-03-31 20:28:31,0.117s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:31,2561-03-31 20:28:33,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:33,2561-03-31 20:28:33,0.156s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:33,2561-03-31 20:28:33,0.128s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:33,2561-03-31 20:28:34,0.159s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:34,2561-03-31 20:28:34,0.364s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:34,2561-03-31 20:28:34,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:34,2561-03-31 20:28:34,0.173s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:34,2561-03-31 20:28:34,0.146s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:28:34,2561-03-31 20:28:35,0.740s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-03-31 20:28:35,2561-03-31 20:28:35,0.151s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:28:35,2561-03-31 20:28:36,0.714s,PASSED
,,,,,,
Test Cases/Register volunteer/Register09,Chrome 65.0.3325.181,,2561-03-31 20:28:36,2561-03-31 20:28:57,20.923s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:28:36,2561-03-31 20:28:39,3.194s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:28:39,2561-03-31 20:28:44,4.974s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:28:44,2561-03-31 20:28:45,0.571s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:45,2561-03-31 20:28:45,0.240s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:45,2561-03-31 20:28:45,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:45,2561-03-31 20:28:45,0.144s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:28:45,2561-03-31 20:28:45,0.044s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:45,2561-03-31 20:28:46,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:46,2561-03-31 20:28:46,0.105s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:46,2561-03-31 20:28:46,0.098s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:46,2561-03-31 20:28:46,0.103s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:46,2561-03-31 20:28:46,0.249s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:46,2561-03-31 20:28:46,0.185s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:46,2561-03-31 20:28:47,0.181s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:47,2561-03-31 20:28:47,0.222s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:47,2561-03-31 20:28:47,0.107s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:47,2561-03-31 20:28:47,0.116s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:47,2561-03-31 20:28:47,0.157s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:47,2561-03-31 20:28:49,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:49,2561-03-31 20:28:49,0.113s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:49,2561-03-31 20:28:51,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:51,2561-03-31 20:28:51,0.109s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:28:51,2561-03-31 20:28:53,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:53,2561-03-31 20:28:54,0.124s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:54,2561-03-31 20:28:54,0.134s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:28:54,2561-03-31 20:28:54,0.151s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:54,2561-03-31 20:28:54,0.370s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:54,2561-03-31 20:28:54,0.171s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:54,2561-03-31 20:28:55,0.167s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:28:55,2561-03-31 20:28:55,0.144s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:28:55,2561-03-31 20:28:56,1.281s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-03-31 20:28:56,2561-03-31 20:28:56,0.148s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-03-31 20:28:56,2561-03-31 20:28:56,0.116s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:28:56,2561-03-31 20:28:57,0.715s,PASSED
,,,,,,
Test Cases/Register volunteer/Register10,Chrome 65.0.3325.181,,2561-03-31 20:28:57,2561-03-31 20:29:16,19.123s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:28:57,2561-03-31 20:28:59,2.175s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:28:59,2561-03-31 20:29:04,4.709s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:29:04,2561-03-31 20:29:05,0.554s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:05,2561-03-31 20:29:05,0.245s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:05,2561-03-31 20:29:05,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:05,2561-03-31 20:29:05,0.144s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:29:05,2561-03-31 20:29:05,0.051s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:05,2561-03-31 20:29:05,0.162s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:05,2561-03-31 20:29:05,0.125s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:05,2561-03-31 20:29:06,0.102s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:06,2561-03-31 20:29:06,0.133s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:06,2561-03-31 20:29:06,0.264s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:06,2561-03-31 20:29:06,0.173s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:06,2561-03-31 20:29:06,0.178s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:06,2561-03-31 20:29:06,0.210s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:06,2561-03-31 20:29:07,0.102s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:07,2561-03-31 20:29:07,0.110s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:07,2561-03-31 20:29:07,0.142s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:07,2561-03-31 20:29:09,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:09,2561-03-31 20:29:09,0.138s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:09,2561-03-31 20:29:11,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:11,2561-03-31 20:29:11,0.124s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:11,2561-03-31 20:29:13,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:13,2561-03-31 20:29:13,0.125s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:13,2561-03-31 20:29:13,0.129s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:13,2561-03-31 20:29:14,0.172s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:14,2561-03-31 20:29:14,0.376s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:14,2561-03-31 20:29:14,0.173s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:14,2561-03-31 20:29:14,0.162s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:14,2561-03-31 20:29:14,0.139s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:29:14,2561-03-31 20:29:15,0.810s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-03-31 20:29:15,2561-03-31 20:29:15,0.151s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:29:15,2561-03-31 20:29:16,0.740s,PASSED
,,,,,,
Test Cases/Register volunteer/Register11,Chrome 65.0.3325.181,,2561-03-31 20:29:16,2561-03-31 20:29:36,20.143s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:29:16,2561-03-31 20:29:19,2.564s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:29:19,2561-03-31 20:29:24,5.318s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:29:24,2561-03-31 20:29:25,0.590s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:25,2561-03-31 20:29:25,0.260s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:25,2561-03-31 20:29:25,0.153s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:25,2561-03-31 20:29:25,0.145s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:29:25,2561-03-31 20:29:25,0.050s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:25,2561-03-31 20:29:25,0.157s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:25,2561-03-31 20:29:26,0.126s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:26,2561-03-31 20:29:26,0.141s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:26,2561-03-31 20:29:26,0.099s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:26,2561-03-31 20:29:26,0.246s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:26,2561-03-31 20:29:26,0.204s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:26,2561-03-31 20:29:26,0.185s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:26,2561-03-31 20:29:27,0.214s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:27,2561-03-31 20:29:27,0.118s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:27,2561-03-31 20:29:27,0.110s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:27,2561-03-31 20:29:27,0.152s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:27,2561-03-31 20:29:29,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:29,2561-03-31 20:29:29,0.128s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:29,2561-03-31 20:29:31,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:31,2561-03-31 20:29:31,0.120s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:31,2561-03-31 20:29:33,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:33,2561-03-31 20:29:33,0.131s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:33,2561-03-31 20:29:34,0.136s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:34,2561-03-31 20:29:34,0.169s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:34,2561-03-31 20:29:34,0.368s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:34,2561-03-31 20:29:34,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:34,2561-03-31 20:29:34,0.161s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:34,2561-03-31 20:29:35,0.152s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:29:35,2561-03-31 20:29:35,0.757s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-03-31 20:29:35,2561-03-31 20:29:36,0.148s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:29:36,2561-03-31 20:29:36,0.704s,PASSED
,,,,,,
Test Cases/Register volunteer/Register12,Chrome 65.0.3325.181,,2561-03-31 20:29:36,2561-03-31 20:29:55,19.142s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:29:36,2561-03-31 20:29:40,3.249s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:29:40,2561-03-31 20:29:43,3.770s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:29:43,2561-03-31 20:29:44,0.537s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:44,2561-03-31 20:29:44,0.279s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:44,2561-03-31 20:29:44,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:44,2561-03-31 20:29:45,0.139s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:29:45,2561-03-31 20:29:45,0.050s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:45,2561-03-31 20:29:45,0.180s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:45,2561-03-31 20:29:45,0.117s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:45,2561-03-31 20:29:45,0.147s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:45,2561-03-31 20:29:45,0.137s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:45,2561-03-31 20:29:45,0.251s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:45,2561-03-31 20:29:46,0.196s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:46,2561-03-31 20:29:46,0.186s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:46,2561-03-31 20:29:46,0.202s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:46,2561-03-31 20:29:46,0.131s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:46,2561-03-31 20:29:46,0.117s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:46,2561-03-31 20:29:46,0.168s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:46,2561-03-31 20:29:48,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:48,2561-03-31 20:29:49,0.124s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:49,2561-03-31 20:29:51,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:51,2561-03-31 20:29:51,0.094s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:29:51,2561-03-31 20:29:53,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:53,2561-03-31 20:29:53,0.098s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:53,2561-03-31 20:29:53,0.128s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:29:53,2561-03-31 20:29:53,0.166s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:53,2561-03-31 20:29:53,0.402s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:53,2561-03-31 20:29:54,0.151s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:54,2561-03-31 20:29:54,0.164s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:29:54,2561-03-31 20:29:54,0.153s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:29:54,2561-03-31 20:29:55,0.741s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:29:55,2561-03-31 20:29:55,0.727s,PASSED
,,,,,,
Test Cases/Register volunteer/Register13,Chrome 65.0.3325.181,,2561-03-31 20:29:55,2561-03-31 20:30:13,18.078s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:29:56,2561-03-31 20:29:58,2.428s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:29:58,2561-03-31 20:30:01,3.484s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:30:01,2561-03-31 20:30:02,0.527s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:02,2561-03-31 20:30:02,0.248s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:02,2561-03-31 20:30:02,0.147s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:02,2561-03-31 20:30:03,0.146s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:30:03,2561-03-31 20:30:03,0.045s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:03,2561-03-31 20:30:03,0.148s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:03,2561-03-31 20:30:03,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:03,2561-03-31 20:30:03,0.184s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:03,2561-03-31 20:30:03,0.170s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:03,2561-03-31 20:30:03,0.236s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:03,2561-03-31 20:30:04,0.166s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:04,2561-03-31 20:30:04,0.177s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:04,2561-03-31 20:30:04,0.197s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:04,2561-03-31 20:30:04,0.117s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:04,2561-03-31 20:30:04,0.105s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:04,2561-03-31 20:30:04,0.132s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:04,2561-03-31 20:30:06,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:06,2561-03-31 20:30:06,0.137s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:06,2561-03-31 20:30:08,2.011s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:08,2561-03-31 20:30:09,0.113s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:09,2561-03-31 20:30:11,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:11,2561-03-31 20:30:11,0.114s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:11,2561-03-31 20:30:11,0.136s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:11,2561-03-31 20:30:11,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:11,2561-03-31 20:30:11,0.339s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:11,2561-03-31 20:30:11,0.143s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:11,2561-03-31 20:30:12,0.172s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:12,2561-03-31 20:30:12,0.144s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:30:12,2561-03-31 20:30:13,0.903s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:30:13,2561-03-31 20:30:13,0.744s,PASSED
,,,,,,
Test Cases/Register volunteer/Register14,Chrome 65.0.3325.181,,2561-03-31 20:30:14,2561-03-31 20:30:31,17.771s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:30:14,2561-03-31 20:30:16,2.249s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:30:16,2561-03-31 20:30:19,3.347s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:30:19,2561-03-31 20:30:20,0.584s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:20,2561-03-31 20:30:20,0.258s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:20,2561-03-31 20:30:20,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:20,2561-03-31 20:30:20,0.147s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:30:20,2561-03-31 20:30:21,0.056s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:21,2561-03-31 20:30:21,0.164s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:21,2561-03-31 20:30:21,0.142s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:21,2561-03-31 20:30:21,0.154s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:21,2561-03-31 20:30:21,0.147s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:21,2561-03-31 20:30:21,0.204s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:21,2561-03-31 20:30:22,0.214s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:22,2561-03-31 20:30:22,0.202s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:22,2561-03-31 20:30:22,0.124s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:22,2561-03-31 20:30:22,0.123s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:22,2561-03-31 20:30:22,0.152s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:22,2561-03-31 20:30:24,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:24,2561-03-31 20:30:24,0.113s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:24,2561-03-31 20:30:26,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:26,2561-03-31 20:30:26,0.104s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:26,2561-03-31 20:30:28,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:28,2561-03-31 20:30:28,0.130s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:28,2561-03-31 20:30:29,0.138s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:29,2561-03-31 20:30:29,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:29,2561-03-31 20:30:29,0.373s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:29,2561-03-31 20:30:29,0.183s,PASSED
