Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:32:44,2561-04-03 13:32:44,0.111s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:32:44,2561-04-03 13:32:46,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:32:46,2561-04-03 13:32:47,0.118s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:32:47,2561-04-03 13:32:49,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:32:49,2561-04-03 13:32:49,0.143s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:32:49,2561-04-03 13:32:49,0.142s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:32:49,2561-04-03 13:32:49,0.154s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:32:49,2561-04-03 13:32:49,0.320s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:32:49,2561-04-03 13:32:49,0.132s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:32:49,2561-04-03 13:32:50,0.140s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:32:50,2561-04-03 13:32:50,0.177s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:32:50,2561-04-03 13:32:57,6.897s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:32:57,0.708s,PASSED
,,,,,,
Test Cases/Register volunteer/Register06,Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:33:51,53.249s,PASSED
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:32:57,0.001s,PASSED
"Statement - randomPass = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:32:57,0.000s,PASSED
Statement - randomR = CustomKeywords.random.randomReligion.randomRRR(),Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:32:57,0.000s,PASSED
Statement - radomD = CustomKeywords.random.randomDegree.randomDeg(),Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:32:57,0.000s,PASSED
Statement - randomJ = CustomKeywords.random.randomJobs.randomJOb(),Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:32:57,0.001s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:32:57,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:32:57,2561-04-03 13:32:59,1.922s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:32:59,2561-04-03 13:33:25,25.954s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:33:25,2561-04-03 13:33:31,5.781s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:31,2561-04-03 13:33:31,0.190s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:31,2561-04-03 13:33:31,0.126s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:31,2561-04-03 13:33:32,0.114s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:32,2561-04-03 13:33:32,0.084s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:32,2561-04-03 13:33:32,0.077s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:32,2561-04-03 13:33:32,0.094s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:32,2561-04-03 13:33:32,0.116s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:32,2561-04-03 13:33:32,0.189s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:33:32,2561-04-03 13:33:32,0.157s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:33:32,2561-04-03 13:33:32,0.144s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:33:32,2561-04-03 13:33:33,0.161s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:33,2561-04-03 13:33:33,0.138s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:33,2561-04-03 13:33:33,0.134s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:33,2561-04-03 13:33:33,0.431s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:33:33,2561-04-03 13:33:35,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:33:35,2561-04-03 13:33:35,0.119s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:33:35,2561-04-03 13:33:37,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:33:37,2561-04-03 13:33:38,0.140s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:33:38,2561-04-03 13:33:40,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:33:40,2561-04-03 13:33:40,0.145s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:40,2561-04-03 13:33:40,0.144s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:33:40,2561-04-03 13:33:40,0.165s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:40,2561-04-03 13:33:40,0.322s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:40,2561-04-03 13:33:40,0.131s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:40,2561-04-03 13:33:41,0.162s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:33:41,2561-04-03 13:33:41,0.146s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:33:41,2561-04-03 13:33:49,8.569s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:33:49,2561-04-03 13:33:49,0.143s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:33:49,2561-04-03 13:33:50,0.155s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:33:50,2561-04-03 13:33:50,0.130s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:33:50,2561-04-03 13:33:50,0.137s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-03 13:33:50,2561-04-03 13:33:51,0.699s,PASSED
,,,,,,
Test Cases/Register volunteer/Register07,Chrome 65.0.3325.181,,2561-04-03 13:33:51,2561-04-03 13:33:55,4.370s,FAILED
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:33:51,2561-04-03 13:33:51,0.001s,PASSED
"Statement - randomName = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªºabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ0123456489/*-+Â/-$%^&*()_"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:33:51,2561-04-03 13:33:51,0.001s,PASSED
Statement - randomR = CustomKeywords.random.randomReligion.randomRRR(),Chrome 65.0.3325.181,,2561-04-03 13:33:51,2561-04-03 13:33:51,0.000s,PASSED
Statement - radomD = CustomKeywords.random.randomDegree.randomDeg(),Chrome 65.0.3325.181,,2561-04-03 13:33:51,2561-04-03 13:33:51,0.000s,PASSED
Statement - randomJ = CustomKeywords.random.randomJobs.randomJOb(),Chrome 65.0.3325.181,,2561-04-03 13:33:51,2561-04-03 13:33:51,0.000s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:33:51,2561-04-03 13:33:51,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:33:51,2561-04-03 13:33:53,2.008s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:33:53,2561-04-03 13:33:55,1.913s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:33:55,2561-04-03 13:33:55,0.327s,FAILED
,,,,,,
Test Cases/Register volunteer/Register08,Chrome 65.0.3325.181,,2561-04-03 13:33:55,2561-04-03 13:34:02,7.203s,FAILED
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:33:55,2561-04-03 13:33:55,0.000s,PASSED
"Statement - randomNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:33:55,2561-04-03 13:33:55,0.000s,PASSED
"Statement - randomLastNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:33:55,2561-04-03 13:33:55,0.000s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:33:55,2561-04-03 13:33:55,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:33:55,2561-04-03 13:33:58,2.586s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:33:58,2561-04-03 13:34:02,4.481s,FAILED
,,,,,,
Test Cases/Register volunteer/Register09,Chrome 65.0.3325.181,,2561-04-03 13:34:02,2561-04-03 13:34:05,2.594s,INCOMPLETE
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:34:02,2561-04-03 13:34:02,0.000s,PASSED
"Statement - randomNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:34:02,2561-04-03 13:34:02,0.000s,PASSED
"Statement - randomLastNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:34:02,2561-04-03 13:34:02,0.000s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:34:02,2561-04-03 13:34:02,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:34:02,2561-04-03 13:34:05,2.480s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:34:05,2561-04-03 13:34:05,0.001s,INCOMPLETE
